Series_Name,Country_Name,Country_Code,yr_1990,yr_2000,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020
"Labor force participation rate for ages 15-24, female (%)",Madagascar,MDG,74.3690032958984,74.1490020751953,78.1660003662109,77.0739974975586,75.9449996948242,74.7850036621094,73.5970001220703,73.2160034179688,72.8889999389648,72.5920028686523,72.7630004882813,72.9120025634766
"Labor force participation rate for ages 15-24, female (%)",Malawi,MWI,56.3460006713867,58.3720016479492,62.6030006408691,62.9739990234375,63.3269996643066,62.8110008239746,62.2900009155273,61.6559982299805,61.0559997558594,60.4469985961914,60.625,60.7960014343262
"Labor force participation rate for ages 15-24, female (%)",Malaysia,MYS,42.5169982910156,36.2690010070801,33.1389999389648,32.8429985046387,33.8870010375977,34.4939994812012,33.7270011901855,34.5629997253418,34.0499992370605,33.7270011901855,33.6870002746582,33.6310005187988
"Labor force participation rate for ages 15-24, female (%)",Maldives,MDV,18.2409992218018,30.1359996795654,40.6669998168945,41.6679992675781,42.648998260498,43.5859985351563,43.0180015563965,42.3610000610352,42.1259994506836,40.6399993896484,40.6069984436035,40.4269981384277
"Labor force participation rate for ages 15-24, female (%)",Mali,MLI,51.140998840332,51.2099990844727,52.6689987182617,52.8530006408691,52.9480018615723,52.9650001525879,56.8559989929199,56.7060012817383,56.4949989318848,56.2099990844727,56.3819999694824,56.560001373291
"Labor force participation rate for ages 15-24, female (%)",Malta,MLT,61.3919982910156,59.1259994506836,48.2000007629395,48.7220001220703,49.6640014648438,51.6920013427734,49.0149993896484,48.3629989624023,50.3349990844727,55.0019989013672,54.4930000305176,53.8959999084473
"Labor force participation rate for ages 15-24, female (%)",Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Mauritania,MRT,31.5540008544922,29.8929996490479,17.9629993438721,17.0990009307861,17.0060005187988,16.9039993286133,16.7940006256104,16.7299995422363,16.6399993896484,16.5319995880127,16.3059997558594,16.0790004730225
"Labor force participation rate for ages 15-24, female (%)",Mauritius,MUS,38.3950004577637,36.7459983825684,33.2290000915527,33.2939987182617,32.765998840332,33.734001159668,37.1679992675781,37.0460014343262,37.0320014953613,36.2309989929199,35.8779983520508,35.7639999389648
"Labor force participation rate for ages 15-24, female (%)",Mexico,MEX,35.015998840332,36.435001373291,33.4739990234375,34.0260009765625,33.398998260498,32.3030014038086,31.8889999389648,31.5109996795654,31.2849998474121,31.326000213623,31.2269992828369,31.1520004272461
"Labor force participation rate for ages 15-24, female (%)","Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Moldova,MDA,19.1350002288818,24.0520000457764,20.7210006713867,18.3129997253418,18.1180000305176,16.701000213623,18.0279998779297,17.4699993133545,17.8169994354248,19.9689998626709,19.3920001983643,18.75
"Labor force participation rate for ages 15-24, female (%)",Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Mongolia,MNG,35.2939987182617,36.8310012817383,28.8099994659424,28.632999420166,27.6280002593994,27.3999996185303,26.5380001068115,24.1509990692139,24.125,23.5100002288818,22.988000869751,22.3369998931885
"Labor force participation rate for ages 15-24, female (%)",Montenegro,MNE,21.7479991912842,21.6860008239746,19.3540000915527,24.5480003356934,22.8169994354248,25.0580005645752,27.4629993438721,30.1119995117188,28.4109992980957,27.576000213623,27.8460006713867,28.0610008239746
"Labor force participation rate for ages 15-24, female (%)",Morocco,MAR,23.1149997711182,20.2630004882813,18.8850002288818,17.6539993286133,16.7740001678467,15.9309997558594,15.1020002365112,14.2980003356934,13.5,13.375,13.1450004577637,12.9300003051758
"Labor force participation rate for ages 15-24, female (%)",Mozambique,MOZ,84.1309967041016,78.2099990844727,67.5780029296875,66.5,65.4020004272461,64.2770004272461,63.1240005493164,62.8880004882813,62.5950012207031,62.2690010070801,62.0589981079102,61.8709983825684
"Labor force participation rate for ages 15-24, female (%)",Myanmar,MMR,78.0329971313477,72.8300018310547,57.3530006408691,56.2680015563965,55,53.7859992980957,52.7200012207031,48.0789985656738,43.8129997253418,43.0499992370605,42.8030014038086,42.5950012207031
"Labor force participation rate for ages 15-24, female (%)",Namibia,NAM,34.8930015563965,27.8570003509521,28.2369995117188,28.3770008087158,31.4419994354248,30.4890003204346,31.6849994659424,32.9500007629395,29.6049995422363,26.3799991607666,26.6919994354248,26.8759994506836
"Labor force participation rate for ages 15-24, female (%)",Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Nepal,NPL,79.5970001220703,79.6100006103516,74.2210006713867,74.6050033569336,75.2580032348633,75.9570007324219,76.5559997558594,77.3850021362305,77.9309997558594,78.2149963378906,78.0899963378906,77.9449996948242
"Labor force participation rate for ages 15-24, female (%)",Netherlands,NLD,59.3359985351563,70.8489990234375,69.1589965820313,70.6320037841797,69.8850021362305,67.6050033569336,69.3779983520508,69.2050018310547,69.6800003051758,69.7379989624023,69.6740036010742,69.6340026855469
"Labor force participation rate for ages 15-24, female (%)",New Caledonia,NCL,43.1800003051758,44.8540000915527,43.5309982299805,42.2830009460449,40.9210014343262,39.9910011291504,39.3610000610352,39.4679985046387,40.4309997558594,41.4990005493164,42.3709983825684,42.7890014648438
"Labor force participation rate for ages 15-24, female (%)",New Zealand,NZL,64.5070037841797,59.484001159668,56.1349983215332,56.2840003967285,56.1759986877441,57.8300018310547,59.140998840332,59.9620018005371,61.1479988098145,62.9589996337891,62.7639999389648,62.5120010375977
"Labor force participation rate for ages 15-24, female (%)",Nicaragua,NIC,32.9860000610352,28.2229995727539,31.871000289917,31.9869995117188,32.1069984436035,32.2060012817383,31.878999710083,31.4400005340576,30.9200000762939,29.2700004577637,29.3509998321533,29.431999206543
"Labor force participation rate for ages 15-24, female (%)",Niger,NER,57.0960006713867,56.8440017700195,59.7229995727539,56.8380012512207,53.9129981994629,50.9720001220703,50.8769989013672,50.8660011291504,50.7859992980957,50.6510009765625,50.4570007324219,50.2630004882813
"Labor force participation rate for ages 15-24, female (%)",Nigeria,NGA,29.5249996185303,28.3169994354248,28.9209995269775,24.8439998626709,21.1760005950928,22.7590007781982,24.4589996337891,26.2840003967285,26.17799949646,26.0240001678467,25.7280006408691,25.4400005340576
"Labor force participation rate for ages 15-24, female (%)",North Macedonia,MKD,34.5089988708496,30.6599998474121,23.9290008544922,26.1609992980957,27.0769996643066,25.181999206543,25.121000289917,22.9500007629395,23.2590007781982,22.2730007171631,21.8719997406006,21.5410003662109
"Labor force participation rate for ages 15-24, female (%)",Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Norway,NOR,55.6889991760254,63.6349983215332,56.3269996643066,57.7150001525879,58.0299987792969,55.7519989013672,56.6180000305176,55.226001739502,54.0110015869141,54.632999420166,54.3720016479492,54.0830001831055
"Labor force participation rate for ages 15-24, female (%)",Oman,OMN,25.8419990539551,23.1849994659424,17.2220001220703,16.8920001983643,16.5160007476807,16.0659999847412,15.5240001678467,14.8059997558594,14.7749996185303,14.5600004196167,14.1090002059937,13.6510000228882
"Labor force participation rate for ages 15-24, female (%)",Pakistan,PAK,13.7299995422363,10.3360004425049,19.1079998016357,19.3209991455078,19.5599994659424,20.0259990692139,20.7129993438721,19.9009990692139,19.1089992523193,18.3369998931885,18.6100006103516,18.8799991607666
"Labor force participation rate for ages 15-24, female (%)",Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Panama,PAN,32.6189994812012,36.1650009155273,27.75,31.2849998474121,33.6510009765625,31.2770004272461,30.367000579834,31.003999710083,31.7110004425049,32.8530006408691,32.6030006408691,32.318000793457
"Labor force participation rate for ages 15-24, female (%)",Papua New Guinea,PNG,63.3240013122559,60.6990013122559,39.1269989013672,38.7929992675781,38.5519981384277,37.2120018005371,36.3240013122559,36.0890007019043,36.185001373291,36.4269981384277,36.2439994812012,36.0499992370605
"Labor force participation rate for ages 15-24, female (%)",Paraguay,PRY,52.476001739502,48.3709983825684,47.1300010681152,47.9640007019043,47.7360000610352,43.9889984130859,41.3030014038086,45.4230003356934,43.298999786377,46.5610008239746,46.5099983215332,46.390998840332
"Labor force participation rate for ages 15-24, female (%)",Peru,PER,36.8209991455078,45.6230010986328,61.7229995727539,61.8930015563965,61.1469993591309,58.935001373291,55.4309997558594,55.351001739502,57.1310005187988,57.939998626709,58.3370018005371,58.6749992370605
"Labor force participation rate for ages 15-24, female (%)",Philippines,PHL,36.2840003967285,35.5400009155273,34.2089996337891,33.8440017700195,33.1020011901855,33.8819999694824,32.7980003356934,31.25,28.4909992218018,28.6200008392334,28.4979991912842,28.3560009002686
"Labor force participation rate for ages 15-24, female (%)",Poland,POL,39.4599990844727,32.7319984436035,28.1110000610352,28.3969993591309,28.068000793457,28.9689998626709,27.3479995727539,29.2870006561279,30.1380004882813,31.30299949646,30.6809997558594,29.9190006256104
"Labor force participation rate for ages 15-24, female (%)",Portugal,PRT,53.6049995422363,39.8139991760254,35.7529983520508,34.5870018005371,33.3880004882813,33.5589981079102,32.9280014038086,31.6469993591309,32.8359985351563,32.3470001220703,32.3240013122559,32.2630004882813
"Labor force participation rate for ages 15-24, female (%)",Puerto Rico,PRI,20.4020004272461,26.9699993133545,19.7450008392334,19.3850002288818,19.0200004577637,18.5830001831055,18.0470008850098,16.5669994354248,14.9079999923706,13.1110000610352,12.3719997406006,11.5509996414185
"Labor force participation rate for ages 15-24, female (%)",Qatar,QAT,36.9199981689453,29.6299991607666,32.2770004272461,34.3619995117188,36.5690002441406,38.7830009460449,40.8199996948242,38.6949996948242,37.1800003051758,36.2430000305176,35.4459991455078,34.8040008544922
"Labor force participation rate for ages 15-24, female (%)",Romania,ROU,48.2239990234375,37.9519996643066,26.2320003509521,25.8369998931885,25.048999786377,24.2509994506836,25.5799999237061,22.0769996643066,25.367000579834,24.4479999542236,24.1310005187988,23.7029991149902
"Labor force participation rate for ages 15-24, female (%)",Russian Federation,RUS,45.7080001831055,39.6629981994629,36.935001373291,34.9990005493164,35.2130012512207,33.6949996948242,33.2290000915527,32.5719985961914,30.6660003662109,29.6959991455078,28.5839996337891,27.6520004272461
"Labor force participation rate for ages 15-24, female (%)",Rwanda,RWA,88.9909973144531,76.0930023193359,67.9560012817383,66.9899978637695,65.9759979248047,64.9440002441406,64.640998840332,64.3030014038086,64.0859985351563,63.9179992675781,63.7330017089844,63.5330009460449
"Labor force participation rate for ages 15-24, female (%)",Samoa,WSM,29.5149993896484,28.3290004730225,24.9640007019043,25.1949996948242,25.6590003967285,25.6909999847412,25.6399993896484,25.1770000457764,25.0919990539551,25.0790004730225,24.8649997711182,24.6049995422363
"Labor force participation rate for ages 15-24, female (%)",San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Sao Tome and Principe,STP,26.9409999847412,23.80299949646,23.507999420166,23.3950004577637,23.2250003814697,23,22.7360000610352,22.451000213623,22.1280002593994,21.7880001068115,21.6660003662109,21.6100006103516
"Labor force participation rate for ages 15-24, female (%)",Saudi Arabia,SAU,7.1230001449585,7.87599992752075,7.89599990844727,8.7209997177124,9.30799961090088,9.20899963378906,8.45499992370605,8.72700023651123,8.54699993133545,8.31999969482422,8.24300003051758,8.13700008392334
"Labor force participation rate for ages 15-24, female (%)",Senegal,SEN,28.7299995422363,26.4400005340576,24.1520004272461,23.8840007781982,23.617000579834,23.3509998321533,23.0879993438721,23,22.871000289917,22.7070007324219,22.5559997558594,22.4009990692139
"Labor force participation rate for ages 15-24, female (%)",Serbia,SRB,36.1669998168945,36.3810005187988,21.1900005340576,21.5009994506836,22.6889991760254,21.1450004577637,22.3129997253418,22.8899993896484,23.2999992370605,22.5620002746582,22.1669998168945,21.80299949646
"Labor force participation rate for ages 15-24, female (%)",Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Sierra Leone,SLE,45.507999420166,45.7859992980957,38.4329986572266,37.0709991455078,35.7430000305176,34.4410018920898,34.193000793457,33.9519996643066,33.7029991149902,33.4370002746582,33.201000213623,32.9690017700195
"Labor force participation rate for ages 15-24, female (%)",Singapore,SGP,50.9780006408691,42.5989990234375,36.0209999084473,37.4519996643066,36.2960014343262,38.8289985656738,41.1650009155273,39.0120010375977,38.439998626709,40.2490005493164,40.6730003356934,40.7830009460449
"Labor force participation rate for ages 15-24, female (%)",Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Slovak Republic,SVK,56.9749984741211,41.7509994506836,22.7210006713867,23.5650005340576,23.6450004577637,23.4589996337891,24.8419990539551,24.875,26.6949996948242,24.617000579834,24.0480003356934,23.4619998931885
"Labor force participation rate for ages 15-24, female (%)",Slovenia,SVN,43.1459999084473,33.7019996643066,32.4300003051758,30.6340007781982,30.3610000610352,30.4370002746582,31.3500003814697,30.1660003662109,35.3520011901855,34.6689987182617,34.1839981079102,33.6259994506836
"Labor force participation rate for ages 15-24, female (%)",Solomon Islands,SLB,71.8509979248047,73.2959976196289,71.6490020751953,71.4130020141602,71.3529968261719,71.3840026855469,71.3919982910156,71.3259963989258,71.254997253418,71.1989974975586,71.0999984741211,71.0009994506836
"Labor force participation rate for ages 15-24, female (%)",Somalia,SOM,17.92799949646,15.66100025177,14.710000038147,14.8109998703003,14.9820003509521,15.173999786377,15.3590002059937,15.543999671936,15.7329998016357,15.9160003662109,15.9650001525879,15.996000289917
"Labor force participation rate for ages 15-24, female (%)",South Africa,ZAF,34.3549995422363,29.1270008087158,24.5839996337891,23.9599990844727,24.5699996948242,23.6009998321533,24.3589992523193,23.9570007324219,24.4409999847412,22.7110004425049,22.3859996795654,22.0230007171631
"Labor force participation rate for ages 15-24, female (%)",South Sudan,SSD,66.6050033569336,67.4469985961914,65.3789978027344,65.1829986572266,64.911003112793,64.5950012207031,64.2389984130859,64.0110015869141,63.7939987182617,63.5559997558594,63.4770011901855,63.3639984130859
"Labor force participation rate for ages 15-24, female (%)",Spain,ESP,43.0050010681152,39.5919990539551,38.8289985656738,36.9879989624023,35.2490005493164,33.5309982299805,32.9620018005371,31.3619995117188,31.8449993133545,31.3020000457764,31.0820007324219,30.7709999084473
"Labor force participation rate for ages 15-24, female (%)",Sri Lanka,LKA,45.1580009460449,30.9820003509521,23.5690002441406,23.173999786377,24.4969997406006,23.2849998474121,25.2900009155273,23.8150005340576,22.0259990692139,20.4200000762939,20.0809993743896,19.8169994354248
"Labor force participation rate for ages 15-24, female (%)",St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",St. Lucia,LCA,47.6339988708496,44.439998626709,40.507999420166,40.7270011901855,40.9129981994629,41.1870002746582,41.1949996948242,41.2960014343262,41.1230010986328,40.4169998168945,40.4860000610352,40.5019989013672
"Labor force participation rate for ages 15-24, female (%)",St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",St. Vincent and the Grenadines,VCT,41.992000579834,41.2389984130859,36.1360015869141,35.9080009460449,35.4529991149902,34.648998260498,33.7350006103516,33.9710006713867,34.189998626709,34.601001739502,34.7680015563965,34.8230018615723
"Labor force participation rate for ages 15-24, female (%)",Sudan,SDN,20.628999710083,24.7530002593994,20.1049995422363,19.9130001068115,19.7129993438721,19.5030002593994,19.2849998474121,19.0930004119873,18.8929996490479,18.6900005340576,18.507999420166,18.3269996643066
"Labor force participation rate for ages 15-24, female (%)",Suriname,SUR,22.0410003662109,17.2430000305176,19.7639999389648,19.8419990539551,19.9559993743896,19.8139991760254,19.2970008850098,18.5400009155273,18.3299999237061,18.1070003509521,18.1420001983643,18.1979999542236
"Labor force participation rate for ages 15-24, female (%)",Sweden,SWE,67.3919982910156,52.3759994506836,52.5130004882813,53.2350006103516,55.3050003051758,56.560001373291,57.2709999084473,56.4469985961914,56.1069984436035,55.9570007324219,55.4389991760254,55.1399993896484
"Labor force participation rate for ages 15-24, female (%)",Switzerland,CHE,69.7959976196289,66.3850021362305,67.9130020141602,66.2880020141602,67.0650024414063,67.3600006103516,68.3130035400391,68.9609985351563,67.9179992675781,67.9059982299805,67.8779983520508,67.8669967651367
"Labor force participation rate for ages 15-24, female (%)",Syrian Arab Republic,SYR,28.0739994049072,19.3299999237061,8.88300037384033,8.72599983215332,8.54899978637695,8.39099979400635,8.28499984741211,8.17099952697754,8.19099998474121,8.23099994659424,8.125,7.97700023651123
"Labor force participation rate for ages 15-24, female (%)",Tajikistan,TJK,22.0289993286133,21.6009998321533,21.6860008239746,21.7830009460449,21.8560009002686,21.9400005340576,22.0520000457764,22.1909999847412,21.8850002288818,21.5990009307861,21.5960006713867,21.5480003356934
"Labor force participation rate for ages 15-24, female (%)",Tanzania,TZA,79.1910018920898,78.1549987792969,74.4700012207031,73.2030029296875,71.8079986572266,70.2720031738281,70.1449966430664,69.9199981689453,69.6579971313477,69.3550033569336,69.1060028076172,68.8769989013672
"Labor force participation rate for ages 15-24, female (%)",Thailand,THA,65.1750030517578,48.431999206543,39.2140007019043,38.2490005493164,34.8790016174316,34.5169982910156,33.9879989624023,33.9560012817383,33.2439994812012,33.7760009765625,33.7109985351563,33.5820007324219
"Labor force participation rate for ages 15-24, female (%)",Timor-Leste,TLS,55.6959991455078,50.6940002441406,32.4889984130859,32.109001159668,34.4580001831055,39.8720016479492,37.0550003051758,37.265998840332,39.1730003356934,38.9830017089844,38.4560012817383,37.9729995727539
"Labor force participation rate for ages 15-24, female (%)",Togo,TGO,72.9229965209961,69.4550018310547,64.7600021362305,64.6220016479492,64.4169998168945,64.1520004272461,63.8339996337891,63.5060005187988,63.1349983215332,62.7190017700195,62.5260009765625,62.3419990539551
"Labor force participation rate for ages 15-24, female (%)",Tonga,TON,29.6900005340576,26.8649997711182,25.5769996643066,25.8600006103516,26.318000793457,26.0620002746582,25.492000579834,25.2959995269775,25.2199993133545,25.3759994506836,25.4039993286133,25.4720001220703
"Labor force participation rate for ages 15-24, female (%)",Trinidad and Tobago,TTO,36.3720016479492,41.0279998779297,37.0999984741211,37.4850006103516,38.0410003662109,36.25,35.5040016174316,35.101001739502,33.4659996032715,32.201000213623,31.5389995574951,30.9519996643066
"Labor force participation rate for ages 15-24, female (%)",Tunisia,TUN,30.9549999237061,24.4629993438721,20.5429992675781,22.8129997253418,21.1959991455078,21.1840000152588,21.1569995880127,21.1319999694824,21.0480003356934,20.9220008850098,20.6830005645752,20.4349994659424
"Labor force participation rate for ages 15-24, female (%)",Turkey,TUR,39.4609985351563,27.8719997406006,26.4379997253418,25.511999130249,27.0879993438721,27.8050003051758,29.798999786377,30.5739994049072,31.1770000457764,31.3320007324219,31.4540004730225,31.5520000457764
"Labor force participation rate for ages 15-24, female (%)",Turkmenistan,TKM,32.8889999389648,33.3979988098145,33.9930000305176,34.3170013427734,34.640998840332,34.867000579834,34.9309997558594,34.8279991149902,34.5289993286133,34.1069984436035,33.6699981689453,33.3619995117188
"Labor force participation rate for ages 15-24, female (%)",Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate for ages 15-24, female (%)",Uganda,UGA,53.2089996337891,52.9459991455078,52.3209991455078,52.2840003967285,52.0019989013672,51.6860008239746,51.3440017700195,50.9420013427734,50.484001159668,49.9819984436035,49.9220008850098,49.8639984130859
"Labor force participation rate for ages 15-24, female (%)",Ukraine,UKR,33.3269996643066,37.765998840332,36.7589988708496,35.1110000610352,33.992000579834,32.492000579834,31.6499996185303,30.693000793457,29.4290008544922,28.826000213623,28.1730003356934,27.3640003204346
"Labor force participation rate for ages 15-24, female (%)",United Arab Emirates,ARE,20.9519996643066,23.6040000915527,29.9729995727539,30.1849994659424,30.3959999084473,30.6420001983643,30.8810005187988,30.6270008087158,32.2330017089844,34.2859992980957,34.0019989013672,33.6809997558594
"Labor force participation rate for ages 15-24, female (%)",United Kingdom,GBR,66.7779998779297,59.8030014038086,55.4809989929199,55.9949989318848,56.0009994506836,55.7280006408691,56.6920013427734,56.9809989929199,56.3569984436035,55.2169990539551,55.1310005187988,54.9599990844727
"Labor force participation rate for ages 15-24, female (%)",United States,USA,60.1030006408691,59.984001159668,49.1629981994629,49.939998626709,49.6119995117188,49.7900009155273,50.109001159668,50.4519996643066,51.1749992370605,51.3059997558594,50.9560012817383,50.6199989318848
"Labor force participation rate for ages 15-24, female (%)",Uruguay,URY,46.5699996948242,50.0830001831055,46.3489990234375,45.5550003051758,45.7729988098145,46.0419998168945,44.7960014343262,44.3559989929199,42.5029983520508,42.9210014343262,42.810001373291,42.7169990539551
"Labor force participation rate for ages 15-24, female (%)",Uzbekistan,UZB,33.8619995117188,33.7309989929199,34.4010009765625,34.5890007019043,34.7779998779297,34.9389991760254,35.0390014648438,35.0929985046387,35.0999984741211,35.0340003967285,34.8660011291504,34.6139984130859
"Labor force participation rate for ages 15-24, female (%)",Vanuatu,VUT,50.9370002746582,49.1030006408691,49.9770011901855,49.9650001525879,50.0499992370605,50.2270011901855,50.8919982910156,50.6430015563965,50.2360000610352,49.9410018920898,49.6360015869141,49.3390007019043
"Labor force participation rate for ages 15-24, female (%)","Venezuela, RB",VEN,31.8600006103516,33.4669990539551,27.7600002288818,27.2040004730225,27.2250003814697,26.9720001220703,26.5629997253418,25.7959995269775,24.8649997711182,23.5389995574951,22.9740009307861,22.44700050354
"Labor force participation rate for ages 15-24, female (%)",Vietnam,VNM,70.875,64.5139999389648,55.1300010681152,54.7729988098145,57.0270004272461,57.3849983215332,57.0830001831055,55.4029998779297,55.3110008239746,53.9179992675781,53.1100006103516,52.3759994506836
"Labor force participation rate for ages 15-24, female (%)",Virgin Islands (U.S.),VIR,44.1399993896484,33.5540008544922,23.3379993438721,22.4570007324219,21.6770000457764,20.8239994049072,20.1299991607666,19.4860000610352,18.5729999542236,17.7290000915527,17.4090003967285,17.07200050354
"Labor force participation rate for ages 15-24, female (%)",West Bank and Gaza,PSE,6.55000019073486,6.86800003051758,8.34700012207031,8.13500022888184,7.34800004959106,8,10.3620004653931,10.701000213623,11.1850004196167,10.0329999923706,10.1999998092651,10.3249998092651
"Labor force participation rate for ages 15-24, female (%)","Yemen, Rep.",YEM,15.9910001754761,18.8409996032715,8.43099975585938,7.08799982070923,5.95599985122681,4.99900007247925,4.88700008392334,4.77899980545044,4.67899990081787,4.58199977874756,4.37799978256226,4.17700004577637
"Labor force participation rate for ages 15-24, female (%)",Zambia,ZMB,66.1910018920898,65.0299987792969,57.4679985046387,56.0219993591309,55.7630004882813,55.4329986572266,55.0190010070801,54.5830001831055,54.048999786377,53.4650001525879,53.2509994506836,53.0660018920898
"Labor force participation rate for ages 15-24, female (%)",Zimbabwe,ZWE,71.1529998779297,65.8130035400391,68.2129974365234,68.4410018920898,68.6539993286133,68.8199996948242,68.9089965820313,68.9929962158203,68.8679962158203,68.5940017700195,68.5289993286133,68.4570007324219
"Labor force participation rate for ages 15-24, female (%)",Arab World,ARB,18.4243698492675,16.9159324959287,13.965597675115,13.9688202356384,14.2360537946189,14.0624547265996,14.2175753493893,14.1893474199684,13.367858050853,13.3386744444672,13.2422827087984,13.1208620202636
"Labor force participation rate for ages 15-24, female (%)",Caribbean small states,CSS,42.4538917863055,37.8521381041204,32.8924632778788,32.6903809969628,33.1531263631804,32.3488719852291,32.4132135554506,33.4884838135336,34.3311075603509,32.8843883773856,32.7555435526928,32.6075712429842
"Labor force participation rate for ages 15-24, female (%)",Central Europe and the Baltics,CEB,42.6571018024938,34.7021216600892,26.3167924047513,26.7856967023501,26.5249097833262,27.0486058646172,27.0828474608877,27.3327087025324,28.608858285663,28.4056191432425,27.7432175405255,27.0248041070949
"Labor force participation rate for ages 15-24, female (%)",Early-demographic dividend,EAR,31.4314642852846,29.9479407472836,25.5636701045988,25.1179619269741,24.7436703487588,24.3386995028104,24.1362826934942,23.7961710692505,23.6295861354334,23.3118772034791,23.2372777135199,23.1402564097179
"Labor force participation rate for ages 15-24, female (%)",East Asia & Pacific,EAS,69.3140527845005,60.2260229538973,48.8436233368327,47.8890314351852,46.6742441837185,45.5971140633207,44.6050216402123,43.6313404857336,43.0290767523635,42.5405930474739,42.3141778374195,42.0366128602438
"Labor force participation rate for ages 15-24, female (%)",East Asia & Pacific (excluding high income),EAP,71.7163477755947,61.8391722342358,49.4881725507367,48.4660296864542,47.1277277718625,45.9290256540513,44.8113631556006,43.675904024951,42.9653365514026,42.2621574978044,42.0015468360883,41.6963444806005
"Labor force participation rate for ages 15-24, female (%)",East Asia & Pacific (IDA & IBRD countries),TEA,71.6242210109265,61.6635383564827,49.1663730267524,48.1211843404073,46.753646408004,45.5267763107892,44.3873713352243,43.2306292075714,42.5051997617459,41.7920216182632,41.5293568147895,41.2223120926085
"Labor force participation rate for ages 15-24, female (%)",Euro area,EMU,48.1458828922082,40.7347709835846,38.9953448688998,38.4334541471619,38.1591109478668,37.4364867242838,37.3172577745494,37.4616204364575,37.6605583337878,37.6589839707956,37.5593052947565,37.4182646919161
"Labor force participation rate for ages 15-24, female (%)",Europe & Central Asia,ECS,45.7081183571902,39.3910925569009,36.7654736142497,36.1406156816401,36.2361861395212,35.9094479976246,36.2378458805208,36.2647365052392,36.1019129352986,35.8606256851042,35.5359609949177,35.1839569524794
"Labor force participation rate for ages 15-24, female (%)",Europe & Central Asia (excluding high income),ECA,40.0384958154093,36.0229643288988,33.2773639446742,32.0987959282545,32.2999950144541,31.8582348795597,32.3057665772261,31.9764919051586,31.3832984880062,30.9734515974653,30.4415821962873,29.9261570730303
"Labor force participation rate for ages 15-24, female (%)",Europe & Central Asia (IDA & IBRD countries),TEC,40.45987349266,35.8516509115837,32.5833303663517,31.540806784216,31.6593137486315,31.3379365943412,31.6557509575708,31.4213924165238,31.0670351660873,30.7474980076179,30.2199860817043,29.691612782719
"Labor force participation rate for ages 15-24, female (%)",European Union,EUU,47.4187028971695,39.6000020389777,36.8187724833908,36.5389665481548,36.362237058954,36.0307752696896,35.9843887957346,36.2485114048198,36.623370324229,36.6268649518857,36.4437000856073,36.2133854396373
"Labor force participation rate for ages 15-24, female (%)",Fragile and conflict affected situations,FCS,43.6021514759428,40.9646273251291,35.5458055824889,34.0582031630272,32.8864750952159,32.9778560364353,33.3921842651702,33.5823420556819,33.0696508874232,32.905252552029,32.7878537941195,32.674809562007
"Labor force participation rate for ages 15-24, female (%)",Heavily indebted poor countries (HIPC),HPC,55.3560804987691,54.3159421205092,50.6786644037191,50.0007063436172,49.7344053017225,49.2685320230634,48.9967609706845,48.8378694231691,48.6444046151795,48.4779310001614,48.3937128503179,48.3058211177613
"Labor force participation rate for ages 15-24, female (%)",High income,HIC,50.6267476262649,46.9483663268671,42.2533124353596,42.452262152568,42.4482674708456,42.5099606574876,42.7419147680478,43.0953437655185,43.4983261121602,43.821785302061,43.6808027026913,43.4988155950451
"Labor force participation rate for ages 15-24, female (%)",IBRD only,IBD,50.4897061736731,41.9515192862165,33.7019088608527,32.6602835769025,31.5760385583418,30.4545416976078,29.6444502339836,28.9575437489707,28.3932156150044,27.8165415622709,27.5093017420313,27.1790821998897
"Labor force participation rate for ages 15-24, female (%)",IDA & IBRD total,IBT,49.1877912177913,41.9438094954487,35.3701150254444,34.47447802851,33.6122171954719,32.8992129833048,32.4807675420276,32.0607175035337,31.7142692577409,31.3109216519585,31.1618889685599,30.9943946194751
